GeneID,Tissue,Measure,Type,Measure_log
GRMZM2G101282,Leaf.Zone.1..Symmetrical.,5.404276666666667,mRNA,0.7327375742010299
GRMZM2G116557,Leaf.Zone.1..Symmetrical.,80.33706666666666,mRNA,1.90491597036631
GRMZM2G053503,Leaf.Zone.1..Symmetrical.,25.137333333333334,mRNA,1.400319204135734
GRMZM2G036034,Leaf.Zone.1..Symmetrical.,72.6655,mRNA,1.8613282662111401
GRMZM2G113863,Leaf.Zone.1..Symmetrical.,63.1749,mRNA,1.8005445631446622
AC215260.3_FG004,Leaf.Zone.1..Symmetrical.,44.70316666666667,mRNA,1.6503382886162299
GRMZM2G590027,Leaf.Zone.1..Symmetrical.,66.94713333333334,mRNA,1.8257319853186136
GRMZM2G143211,Leaf.Zone.1..Symmetrical.,11.360066666666667,mRNA,1.0553808800440585
GRMZM2G331032,Leaf.Zone.1..Symmetrical.,67.78783333333332,mRNA,1.8311517530064305
GRMZM2G020043,Leaf.Zone.1..Symmetrical.,3.1449,mRNA,0.49760684051621384
GRMZM2G011923,Leaf.Zone.1..Symmetrical.,57.247166666666665,mRNA,1.7577539970122376
GRMZM2G102786,Leaf.Zone.1..Symmetrical.,27.0669,mRNA,1.4324385184233228
GRMZM2G056750,Leaf.Zone.1..Symmetrical.,0.11099956666666666,mRNA,-0.9546787166605754
GRMZM2G018462,Leaf.Zone.1..Symmetrical.,30.551533333333335,mRNA,1.4850330116815065
GRMZM2G090609,Leaf.Zone.1..Symmetrical.,27.647466666666663,mRNA,1.4416553431238233
GRMZM2G176707,Leaf.Zone.1..Symmetrical.,77.16336666666668,mRNA,1.887411167816569
GRMZM2G050003,Leaf.Zone.1..Symmetrical.,28.221766666666667,mRNA,1.4505841968587747
GRMZM2G368886,Leaf.Zone.1..Symmetrical.,4.8351033333333335,mRNA,0.6844057600357557
GRMZM2G531230,Leaf.Zone.1..Symmetrical.,20.544933333333333,mRNA,1.3127047363492925
GRMZM2G071745,Leaf.Zone.1..Symmetrical.,31.201066666666666,mRNA,1.494169441439237
GRMZM2G110143,Leaf.Zone.1..Symmetrical.,94.9099,mRNA,1.9773115158110965
GRMZM2G148499,Leaf.Zone.1..Symmetrical.,1.67645,mRNA,0.224390605156481
GRMZM2G049781,Leaf.Zone.1..Symmetrical.,72.58883333333334,mRNA,1.8608698163651762
GRMZM2G422670,Leaf.Zone.1..Symmetrical.,0.09612856666666668,mRNA,-1.0171475332251994
GRMZM2G164948,Leaf.Zone.1..Symmetrical.,45.09616666666667,mRNA,1.654139626883089
GRMZM2G150251,Leaf.Zone.1..Symmetrical.,39.87526666666667,mRNA,1.6007036004282367
GRMZM2G113840,Leaf.Zone.1..Symmetrical.,64.16533333333334,mRNA,1.807300454730174
GRMZM2G157820,Leaf.Zone.1..Symmetrical.,91.41019999999999,mRNA,1.9609946591534875
GRMZM2G436707,Leaf.Zone.1..Symmetrical.,0.016500233333333333,mRNA,-1.7825099142913905
GRMZM2G044629,Leaf.Zone.1..Symmetrical.,25.4833,mRNA,1.406255666951808
GRMZM2G104310,Leaf.Zone.1..Symmetrical.,37.2054,mRNA,1.57060597805403
GRMZM2G151414,Leaf.Zone.1..Symmetrical.,44.375566666666664,mRNA,1.6471439119478848
GRMZM5G891783,Leaf.Zone.1..Symmetrical.,27.35766666666667,mRNA,1.437079053683886
GRMZM2G108996,Leaf.Zone.1..Symmetrical.,41.00300000000001,mRNA,1.6128156332022128
GRMZM2G161905,Leaf.Zone.1..Symmetrical.,0.10103333333333332,mRNA,-0.9955353183520402
GRMZM2G078725,Leaf.Zone.1..Symmetrical.,48.4304,mRNA,1.6851180560189813
GRMZM2G001272,Leaf.Zone.1..Symmetrical.,26.80243333333333,mRNA,1.4281742244491749
GRMZM2G153766,Leaf.Zone.1..Symmetrical.,35.014266666666664,mRNA,1.5442450349834487
GRMZM2G146012,Leaf.Zone.1..Symmetrical.,17.835733333333334,mRNA,1.2512909704768742
GRMZM2G041175,Leaf.Zone.1..Symmetrical.,0.471038,mRNA,-0.3269440556638547
GRMZM2G063220,Leaf.Zone.1..Symmetrical.,1.8515566666666665,mRNA,0.2675370081186744
GRMZM2G014676,Leaf.Zone.1..Symmetrical.,25.936266666666665,mRNA,1.4139074627753554
GRMZM2G462883,Leaf.Zone.1..Symmetrical.,1.46734,mRNA,0.1665307566621162
GRMZM2G092968,Leaf.Zone.1..Symmetrical.,0.07616003333333334,mRNA,-1.1182728745437558
GRMZM2G020150,Leaf.Zone.1..Symmetrical.,2.0066599999999997,mRNA,0.302473793696955
GRMZM2G318635,Leaf.Zone.1..Symmetrical.,5.899486666666667,mRNA,0.7708142239246812
GRMZM2G399073,Leaf.Zone.1..Symmetrical.,52.20173333333333,mRNA,1.717684923780117
GRMZM5G886952,Leaf.Zone.1..Symmetrical.,49.19796666666667,mRNA,1.6919471539117776
GRMZM2G043921,Leaf.Zone.1..Symmetrical.,0.8623006666666666,mRNA,-0.0643412781350812
GRMZM2G067242,Leaf.Zone.1..Symmetrical.,23.307100000000002,mRNA,1.367488239528795
GRMZM2G058173,Leaf.Zone.1..Symmetrical.,0.041582966666666665,mRNA,-1.3810845298914598
GRMZM2G130800,Leaf.Zone.1..Symmetrical.,29.54586666666667,mRNA,1.4704967336296348
GRMZM2G114325,Leaf.Zone.1..Symmetrical.,4.35849,mRNA,0.6393360538894708
GRMZM2G087600,Leaf.Zone.1..Symmetrical.,40.6527,mRNA,1.6090893951000893
GRMZM2G150193,Leaf.Zone.1..Symmetrical.,41.256,mRNA,1.6154871183986583
GRMZM2G127180,Leaf.Zone.1..Symmetrical.,45.49186666666666,mRNA,1.6579337575905682
GRMZM2G047214,Leaf.Zone.1..Symmetrical.,18.7119,mRNA,1.2721178878538844
GRMZM2G082384,Leaf.Zone.1..Symmetrical.,61.41643333333332,mRNA,1.7882845918428252
GRMZM2G417229,Leaf.Zone.1..Symmetrical.,30.375600000000002,mRNA,1.482524865178075
GRMZM2G042438,Leaf.Zone.1..Symmetrical.,66.04313333333333,mRNA,1.819827669634603
GRMZM2G311182,Leaf.Zone.1..Symmetrical.,0.6608123333333333,mRNA,-0.17992185998454902
GRMZM5G815358,Leaf.Zone.1..Symmetrical.,41.61476666666667,mRNA,1.6192474638935568
AC182838.3_FG006,Leaf.Zone.1..Symmetrical.,42.43396666666667,mRNA,1.6277136308928128
GRMZM2G359874,Leaf.Zone.1..Symmetrical.,57.93353333333332,mRNA,1.7629300166808985
GRMZM2G014116,Leaf.Zone.1..Symmetrical.,58.0695,mRNA,1.763948086612353
GRMZM2G129865,Leaf.Zone.1..Symmetrical.,7.477429999999999,mRNA,0.8737523560723253
GRMZM2G139374,Leaf.Zone.1..Symmetrical.,18.970200000000002,mRNA,1.2780719096149942
GRMZM2G114988,Leaf.Zone.1..Symmetrical.,0.47971733333333333,mRNA,-0.3190145891534069
GRMZM5G809195,Leaf.Zone.1..Symmetrical.,33.56836666666667,mRNA,1.525930210330204
GRMZM5G863784,Leaf.Zone.1..Symmetrical.,30.642066666666665,mRNA,1.4863180531166056
GRMZM2G346861,Leaf.Zone.1..Symmetrical.,0.09025230000000001,mRNA,-1.0445417216707198
GRMZM2G035807,Leaf.Zone.1..Symmetrical.,51.02336666666667,mRNA,1.707769111202762
GRMZM2G095124,Leaf.Zone.1..Symmetrical.,51.207100000000004,mRNA,1.7093301812306072
GRMZM2G080129,Leaf.Zone.1..Symmetrical.,40.426700000000004,mRNA,1.6066682916605841
GRMZM2G022229,Leaf.Zone.1..Symmetrical.,53.37116666666666,mRNA,1.7273066963647203
GRMZM2G427087,Leaf.Zone.1..Symmetrical.,9.893456666666667,mRNA,0.9953480559020411
GRMZM2G018484,Leaf.Zone.1..Symmetrical.,5.594103333333333,mRNA,0.7477304843240282
EF517601.1_FG025,Leaf.Zone.1..Symmetrical.,0.037802666666666665,mRNA,-1.4224775631847433
GRMZM2G005737,Leaf.Zone.1..Symmetrical.,56.466566666666665,mRNA,1.7517913821577886
GRMZM2G512113,Leaf.Zone.1..Symmetrical.,33.29536666666666,mRNA,1.5223838019416793
GRMZM2G034526,Leaf.Zone.1..Symmetrical.,42.88973333333333,mRNA,1.6323533460240611
GRMZM2G067371,Leaf.Zone.1..Symmetrical.,7.395320000000001,mRNA,0.8689569709262062
GRMZM2G377647,Leaf.Zone.1..Symmetrical.,0.3006159666666667,mRNA,-0.5219879563802654
GRMZM2G124313,Leaf.Zone.1..Symmetrical.,17.168366666666667,mRNA,1.2347289799952188
GRMZM2G117401,Leaf.Zone.1..Symmetrical.,55.744,mRNA,1.7461981289915505
GRMZM2G051782,Leaf.Zone.1..Symmetrical.,1.0356596666666666,mRNA,0.015217063158761812
GRMZM2G107076,Leaf.Zone.1..Symmetrical.,1.521546,mRNA,0.18228508666078455
GRMZM2G087459,Leaf.Zone.1..Symmetrical.,25.589766666666666,mRNA,1.4080663259090256
GRMZM2G067183,Leaf.Zone.1..Symmetrical.,12.3195,mRNA,1.0905930818829952
GRMZM2G111224,Leaf.Zone.1..Symmetrical.,15.456666666666669,mRNA,1.189115841176142
GRMZM2G152040,Leaf.Zone.1..Symmetrical.,3.5522733333333334,mRNA,0.5505063756288741
GRMZM2G162020,Leaf.Zone.1..Symmetrical.,43.905699999999996,mRNA,1.6425209056146046
GRMZM2G114692,Leaf.Zone.1..Symmetrical.,48.4535,mRNA,1.6853251534360356
GRMZM2G473162,Leaf.Zone.1..Symmetrical.,0.9421663333333333,mRNA,-0.025872418574527493
GRMZM2G159110,Leaf.Zone.1..Symmetrical.,18.46613333333333,mRNA,1.266375967026719
GRMZM2G128515,Leaf.Zone.1..Symmetrical.,2.543676666666667,mRNA,0.40546190618754036
GRMZM2G317021,Leaf.Zone.1..Symmetrical.,2.1237633333333332,mRNA,0.3271061184574033
AC191069.3_FG004,Leaf.Zone.1..Symmetrical.,28.7921,mRNA,1.4592733420281825
GRMZM2G033828,Leaf.Zone.1..Symmetrical.,41.877833333333335,mRNA,1.6219842041500967
GRMZM2G151009,Leaf.Zone.1..Symmetrical.,22.7141,mRNA,1.3562955334562918
GRMZM2G089448,Leaf.Zone.1..Symmetrical.,16.461566666666666,mRNA,1.2164711651599878
GRMZM2G409430,Leaf.Zone.1..Symmetrical.,46.707433333333334,mRNA,1.6693860025950649
GRMZM2G165255,Leaf.Zone.1..Symmetrical.,0.8855993333333334,mRNA,-0.052762719059960925
GRMZM5G890190,Leaf.Zone.1..Symmetrical.,7.4786166666666665,mRNA,0.8738212730525621
GRMZM2G053027,Leaf.Zone.1..Symmetrical.,18.342699999999997,mRNA,1.2634632631112845
GRMZM2G438622,Leaf.Zone.1..Symmetrical.,50.20073333333334,mRNA,1.7007100613739805
GRMZM2G435684,Leaf.Zone.1..Symmetrical.,0.054965299999999995,mRNA,-1.2599113973135445
GRMZM2G005435,Leaf.Zone.1..Symmetrical.,30.30966666666667,mRNA,1.4815811602005708
GRMZM2G128579,Leaf.Zone.1..Symmetrical.,51.20763333333334,mRNA,1.7093347044806542
GRMZM2G037452,Leaf.Zone.1..Symmetrical.,1.0808463333333334,mRNA,0.03376395359325868
GRMZM2G080588,Leaf.Zone.1..Symmetrical.,34.424,mRNA,1.5368613330744991
GRMZM2G103490,Leaf.Zone.1..Symmetrical.,19.463466666666665,mRNA,1.2892201956506133
GRMZM5G879527,Leaf.Zone.1..Symmetrical.,12.935766666666666,mRNA,1.1117921732331437
GRMZM2G146240,Leaf.Zone.1..Symmetrical.,34.78426666666667,mRNA,1.5413828518512878
GRMZM2G105362,Leaf.Zone.1..Symmetrical.,0.030394733333333337,mRNA,-1.517201662523655
GRMZM2G086132,Leaf.Zone.1..Symmetrical.,25.331266666666668,mRNA,1.4036569068292268
GRMZM2G000361,Leaf.Zone.1..Symmetrical.,28.037566666666667,mRNA,1.447740319241262
GRMZM2G035809,Leaf.Zone.1..Symmetrical.,21.661933333333334,mRNA,1.3356972149175732
GRMZM5G837018,Leaf.Zone.1..Symmetrical.,12.063366666666667,mRNA,1.0814685284268952
GRMZM2G096470,Leaf.Zone.1..Symmetrical.,34.068733333333334,mRNA,1.5323559869118744
GRMZM2G124047,Leaf.Zone.1..Symmetrical.,35.4512,mRNA,1.5496309403528747
AC204604.3_FG008,Leaf.Zone.1..Symmetrical.,22.315366666666666,mRNA,1.3486040271837976
GRMZM2G057907,Leaf.Zone.1..Symmetrical.,1.4889766666666666,mRNA,0.17288789209918046
GRMZM2G074122,Leaf.Zone.1..Symmetrical.,17.903766666666666,mRNA,1.2529444092178181
GRMZM2G477205,Leaf.Zone.1..Symmetrical.,9.975083333333332,mRNA,0.998916532534791
GRMZM2G125656,Leaf.Zone.1..Symmetrical.,4.59064,mRNA,0.6618732365378164
GRMZM2G156638,Leaf.Zone.1..Symmetrical.,39.7153,mRNA,1.598957847455786
GRMZM2G324540,Leaf.Zone.1..Symmetrical.,40.83573333333334,mRNA,1.6110403591105227
GRMZM2G039725,Leaf.Zone.1..Symmetrical.,12.489533333333332,mRNA,1.0965462114290168
GRMZM2G134066,Leaf.Zone.1..Symmetrical.,7.847179999999999,mRNA,0.8947136146469721
GRMZM2G057237,Leaf.Zone.1..Symmetrical.,17.320533333333334,mRNA,1.2385612606696401
GRMZM2G088356,Leaf.Zone.1..Symmetrical.,2.729573333333333,mRNA,0.4360947666523047
GRMZM2G009103,Leaf.Zone.1..Symmetrical.,3.4680366666666664,mRNA,0.5400836805131755
GRMZM2G463726,Leaf.Zone.1..Symmetrical.,44.40619999999999,mRNA,1.6474436106057606
GRMZM2G054418,Leaf.Zone.1..Symmetrical.,13.2234,mRNA,1.121343135285051
GRMZM2G051767,Leaf.Zone.1..Symmetrical.,37.87586666666667,mRNA,1.5783625790481761
GRMZM2G046909,Leaf.Zone.1..Symmetrical.,3.766883333333333,mRNA,0.5759821695862836
GRMZM2G162616,Leaf.Zone.1..Symmetrical.,13.618666666666668,mRNA,1.1341345901278213
GRMZM2G145504,Leaf.Zone.1..Symmetrical.,8.464509999999999,mRNA,0.9276018224029573
GRMZM2G013811,Leaf.Zone.1..Symmetrical.,11.608199999999998,mRNA,1.064764882040648
GRMZM2G093276,Leaf.Zone.1..Symmetrical.,1.744926666666667,mRNA,0.24177717975867505
GRMZM2G042027,Leaf.Zone.1..Symmetrical.,22.12023333333333,mRNA,1.3447897037739194
GRMZM2G152764,Leaf.Zone.1..Symmetrical.,5.930023333333334,mRNA,0.7730564022205821
GRMZM5G825512,Leaf.Zone.1..Symmetrical.,21.35936666666667,mRNA,1.3295883711444554
GRMZM2G029850,Leaf.Zone.1..Symmetrical.,1.07254,mRNA,0.030413498017913317
GRMZM5G805609,Leaf.Zone.1..Symmetrical.,0.2398015,mRNA,-0.6201481046413178
GRMZM2G410515,Leaf.Zone.1..Symmetrical.,10.099026666666667,mRNA,1.004279518964287
GRMZM2G144615,Leaf.Zone.1..Symmetrical.,12.734633333333335,mRNA,1.1049864448942537
GRMZM2G005624,Leaf.Zone.1..Symmetrical.,0.4159916666666667,mRNA,-0.3809153692697289
GRMZM2G180930,Leaf.Zone.1..Symmetrical.,24.132833333333334,mRNA,1.3826083135704221
GRMZM2G056403,Leaf.Zone.1..Symmetrical.,38.90323333333333,mRNA,1.5899856979958709
GRMZM2G074517,Leaf.Zone.1..Symmetrical.,19.2984,mRNA,1.2855213038276916
GRMZM2G423861,Leaf.Zone.1..Symmetrical.,25.003833333333336,mRNA,1.398006595387745
GRMZM2G345081,Leaf.Zone.1..Symmetrical.,4.901700000000001,mRNA,0.6903467274930635
GRMZM2G122139,Leaf.Zone.1..Symmetrical.,4.540986666666666,mRNA,0.6571502267189376
GRMZM5G871861,Leaf.Zone.1..Symmetrical.,29.264533333333333,mRNA,1.4663416030316394
GRMZM2G131280,Leaf.Zone.1..Symmetrical.,5.815576666666666,mRNA,0.764592785398771
GRMZM5G828182,Leaf.Zone.1..Symmetrical.,14.312433333333331,mRNA,1.1557134767646344
GRMZM2G449681,Leaf.Zone.1..Symmetrical.,1.8655133333333334,mRNA,0.2707983574092245
GRMZM2G045259,Leaf.Zone.1..Symmetrical.,35.87956666666667,mRNA,1.5548471892379425
GRMZM2G146004,Leaf.Zone.1..Symmetrical.,4.25012,mRNA,0.6284011923096283
GRMZM2G111146,Leaf.Zone.1..Symmetrical.,39.1744,mRNA,1.5930023534830746
GRMZM5G882527,Leaf.Zone.1..Symmetrical.,39.59336666666667,mRNA,1.597622431850486
GRMZM2G167387,Leaf.Zone.1..Symmetrical.,0.323026,mRNA,-0.49076252038688195
GRMZM2G432738,Leaf.Zone.1..Symmetrical.,37.8238,mRNA,1.577765158462699
GRMZM2G123585,Leaf.Zone.1..Symmetrical.,31.380599999999998,mRNA,1.4966612430813195
GRMZM2G109056,Leaf.Zone.1..Symmetrical.,9.864073333333334,mRNA,0.9940562923126975
GRMZM2G047577,Leaf.Zone.1..Symmetrical.,7.78338,mRNA,0.8911682340816203
GRMZM2G040945,Leaf.Zone.1..Symmetrical.,26.2707,mRNA,1.4194716450010332
GRMZM5G850092,Leaf.Zone.1..Symmetrical.,11.880923333333334,mRNA,1.0748501934220513
GRMZM2G181540,Leaf.Zone.1..Symmetrical.,0.025277166666666667,mRNA,-1.5972716080001468
GRMZM2G068179,Leaf.Zone.1..Symmetrical.,0.44499933333333336,mRNA,-0.3516406396479931
GRMZM2G058087,Leaf.Zone.1..Symmetrical.,30.314333333333337,mRNA,1.4816480217598946
GRMZM2G017923,Leaf.Zone.1..Symmetrical.,32.71423333333333,mRNA,1.5147367469481747
GRMZM2G046244,Leaf.Zone.1..Symmetrical.,20.3999,mRNA,1.3096280385261616
GRMZM2G150901,Leaf.Zone.1..Symmetrical.,24.74693333333333,mRNA,1.3935213883633626
GRMZM2G353076,Leaf.Zone.1..Symmetrical.,0.019643133333333333,mRNA,-1.706789235447281
GRMZM2G080858,Leaf.Zone.1..Symmetrical.,0.05261016666666666,mRNA,-1.2789303223750705
GRMZM2G135743,Leaf.Zone.1..Symmetrical.,6.379476666666666,mRNA,0.8047850533134865
GRMZM2G149580,Leaf.Zone.1..Symmetrical.,4.77611,mRNA,0.6790743206009766
GRMZM2G169121,Leaf.Zone.1..Symmetrical.,2.723333333333333,mRNA,0.435100801812753
GRMZM2G096107,Leaf.Zone.1..Symmetrical.,29.335633333333334,mRNA,1.4673954687310706
GRMZM2G045330,Leaf.Zone.1..Symmetrical.,25.688100000000002,mRNA,1.4097319832063617
GRMZM5G877336,Leaf.Zone.1..Symmetrical.,32.1621,mRNA,1.5073443979320285
GRMZM2G315127,Leaf.Zone.1..Symmetrical.,28.752733333333335,mRNA,1.4586791365094245
GRMZM2G145034,Leaf.Zone.1..Symmetrical.,20.177966666666666,mRNA,1.3048774002587566
GRMZM2G067049,Leaf.Zone.1..Symmetrical.,0.013755733333333332,mRNA,-1.8615162519387412
GRMZM5G862101,Leaf.Zone.1..Symmetrical.,13.455599999999999,mRNA,1.1289030682000598
GRMZM2G075562,Leaf.Zone.1..Symmetrical.,6.030563333333333,mRNA,0.7803578828086275
GRMZM2G073567,Leaf.Zone.1..Symmetrical.,7.357526666666666,mRNA,0.8667318448341965
GRMZM2G160211,Leaf.Zone.1..Symmetrical.,28.805033333333338,mRNA,1.4594683821306536
GRMZM2G481069,Leaf.Zone.1..Symmetrical.,25.994766666666663,mRNA,1.414885923487855
GRMZM2G320135,Leaf.Zone.1..Symmetrical.,15.035499999999999,mRNA,1.1771178749792923
GRMZM2G136367,Leaf.Zone.1..Symmetrical.,7.178323333333334,mRNA,0.8560230163711305
GRMZM2G478664,Leaf.Zone.1..Symmetrical.,14.5708,mRNA,1.1634833970718081
GRMZM2G017145,Leaf.Zone.1..Symmetrical.,8.188776666666667,mRNA,0.9132190267177953
GRMZM2G001421,Leaf.Zone.1..Symmetrical.,1.1892066666666665,mRNA,0.07525733518512893
GRMZM2G113056,Leaf.Zone.1..Symmetrical.,28.414666666666665,mRNA,1.4535425656886352
GRMZM2G106056,Leaf.Zone.1..Symmetrical.,27.934266666666662,mRNA,1.446137274701
GRMZM2G097896,Leaf.Zone.1..Symmetrical.,6.8135666666666665,mRNA,0.8333745095870375
GRMZM2G113167,Leaf.Zone.1..Symmetrical.,2.357316666666667,mRNA,0.3724179267535587
GRMZM2G067921,Leaf.Zone.1..Symmetrical.,8.79867,mRNA,0.9444170295008057
GRMZM2G422649,Leaf.Zone.1..Symmetrical.,22.275366666666667,mRNA,1.3478248615304351
GRMZM2G121826,Leaf.Zone.1..Symmetrical.,24.7231,mRNA,1.3931029254978498
GRMZM2G113420,Leaf.Zone.1..Symmetrical.,18.88853333333333,mRNA,1.276198236907054
GRMZM2G083738,Leaf.Zone.1..Symmetrical.,12.200533333333333,mRNA,1.0863788158108971
GRMZM2G011357,Leaf.Zone.1..Symmetrical.,0.0148719,mRNA,-1.827633543461696
GRMZM2G433591,Leaf.Zone.1..Symmetrical.,15.522266666666667,mRNA,1.1909551401791094
AC187157.4_FG002,Leaf.Zone.1..Symmetrical.,11.183366666666666,mRNA,1.0485725642528139
GRMZM2G044495,Leaf.Zone.1..Symmetrical.,24.434933333333333,mRNA,1.388011158465277
GRMZM2G158496,Leaf.Zone.1..Symmetrical.,6.418033333333334,mRNA,0.807401968360161
GRMZM2G017269,Leaf.Zone.1..Symmetrical.,27.44586666666667,mRNA,1.4384769491860707
GRMZM2G397836,Leaf.Zone.1..Symmetrical.,30.5791,mRNA,1.4854246991670272
GRMZM2G457003,Leaf.Zone.1..Symmetrical.,8.642696666666666,mRNA,0.9366492708035474
GRMZM2G108384,Leaf.Zone.1..Symmetrical.,30.21043333333333,mRNA,1.4801569547643685
GRMZM2G161019,Leaf.Zone.1..Symmetrical.,17.176533333333335,mRNA,1.2349355165311076
GRMZM2G011240,Leaf.Zone.1..Symmetrical.,0.22784066666666666,mRNA,-0.6423687572864302
GRMZM2G072861,Leaf.Zone.1..Symmetrical.,14.661466666666668,mRNA,1.166177417329632
GRMZM2G045331,Leaf.Zone.1..Symmetrical.,16.464333333333332,mRNA,1.2165441501395586
GRMZM2G020040,Leaf.Zone.1..Symmetrical.,20.140333333333334,mRNA,1.3040666540840007
GRMZM2G078178,Leaf.Zone.1..Symmetrical.,18.1349,mRNA,1.2585151651236255
GRMZM2G060999,Leaf.Zone.1..Symmetrical.,19.1407,mRNA,1.281957816438647
GRMZM5G862799,Leaf.Zone.1..Symmetrical.,0.07129263333333334,mRNA,-1.1469553434716913
GRMZM2G089466,Leaf.Zone.1..Symmetrical.,19.452133333333332,mRNA,1.2889672377485182
GRMZM2G162640,Leaf.Zone.1..Symmetrical.,16.515933333333333,mRNA,1.2179031211738505
GRMZM2G159890,Leaf.Zone.1..Symmetrical.,18.114033333333335,mRNA,1.2580151625935256
GRMZM2G093254,Leaf.Zone.1..Symmetrical.,12.276833333333334,mRNA,1.089086360029005
GRMZM2G014793,Leaf.Zone.1..Symmetrical.,26.57936666666667,mRNA,1.424544628358074
GRMZM2G036619,Leaf.Zone.1..Symmetrical.,26.349566666666664,mRNA,1.4207734773920961
GRMZM2G017804,Leaf.Zone.1..Symmetrical.,7.739629999999999,mRNA,0.8887201993393288
GRMZM2G022255,Leaf.Zone.1..Symmetrical.,0.242212,mRNA,-0.6158043442454759
GRMZM2G056419,Leaf.Zone.1..Symmetrical.,25.05826666666667,mRNA,1.3989510266287235
GRMZM2G531719,Leaf.Zone.1..Symmetrical.,6.72683,mRNA,0.8278104523602469
GRMZM2G023163,Leaf.Zone.1..Symmetrical.,6.507370000000001,mRNA,0.813405500815605
AC207628.4_FG009,Leaf.Zone.1..Symmetrical.,7.017196666666667,mRNA,0.8461636484044336
GRMZM2G363813,Leaf.Zone.1..Symmetrical.,4.175746666666667,mRNA,0.6207341431057826
GRMZM2G466309,Leaf.Zone.1..Symmetrical.,0.04203200000000001,mRNA,-1.376419944558005
GRMZM2G172413,Leaf.Zone.1..Symmetrical.,2.651666666666667,mRNA,0.4235189292629379
GRMZM2G113396,Leaf.Zone.1..Symmetrical.,11.393896666666665,mRNA,1.0566722764424128
AC186166.3_FG008,Leaf.Zone.1..Symmetrical.,0.04241933333333334,mRNA,-1.3724361611831941
GRMZM2G147603,Leaf.Zone.1..Symmetrical.,26.795299999999997,mRNA,1.4280586237649717
GRMZM2G171650,Leaf.Zone.1..Symmetrical.,6.673220000000001,mRNA,0.8243354427304447
GRMZM2G097137,Leaf.Zone.1..Symmetrical.,0.010761666666666668,mRNA,-1.968120463977804
GRMZM5G814035,Leaf.Zone.1..Symmetrical.,19.680433333333337,mRNA,1.2940346567072942
GRMZM2G017654,Leaf.Zone.1..Symmetrical.,21.80026666666667,mRNA,1.3384618060428397
GRMZM2G010871,Leaf.Zone.1..Symmetrical.,17.0359,mRNA,1.231365082119271
AC207628.4_FG010,Leaf.Zone.1..Symmetrical.,1.937833333333333,mRNA,0.2873164220820076
GRMZM2G000280,Leaf.Zone.1..Symmetrical.,22.957099999999997,mRNA,1.3609170259932308
GRMZM2G310283,Leaf.Zone.1..Symmetrical.,16.806700000000003,mRNA,1.2254824479735043
GRMZM2G160466,Leaf.Zone.1..Symmetrical.,12.963333333333333,mRNA,1.1127166884277973
GRMZM2G090419,Leaf.Zone.1..Symmetrical.,0.21284133333333333,mRNA,-0.6719440291238635
GRMZM2G452935,Leaf.Zone.1..Symmetrical.,9.167163333333333,mRNA,0.9622349693378065
GRMZM2G162079,Leaf.Zone.1..Symmetrical.,24.291066666666666,mRNA,1.3854465859157183
GRMZM2G151237,Leaf.Zone.1..Symmetrical.,16.3503,mRNA,1.2135257256292884
GRMZM2G331766,Leaf.Zone.1..Symmetrical.,0.01954116666666667,mRNA,-1.7090495111510133
GRMZM2G093643,Leaf.Zone.1..Symmetrical.,19.177866666666667,mRNA,1.2828002948876083
GRMZM2G030542,Leaf.Zone.1..Symmetrical.,12.208966666666667,mRNA,1.0866789080107737
GRMZM2G039683,Leaf.Zone.1..Symmetrical.,23.560533333333336,mRNA,1.3721851172314503
AC217401.3_FG003,Leaf.Zone.1..Symmetrical.,8.005323333333333,mRNA,0.9033788776727625
GRMZM2G008501,Leaf.Zone.1..Symmetrical.,11.5827,mRNA,1.0638098079597147
GRMZM2G080375,Leaf.Zone.1..Symmetrical.,1.7801633333333333,mRNA,0.25045985147242145
GRMZM2G469551,Leaf.Zone.1..Symmetrical.,15.144166666666665,mRNA,1.180245380539427
GRMZM2G394941,Leaf.Zone.1..Symmetrical.,0.8628423333333334,mRNA,-0.06406855540763792
GRMZM2G074611,Leaf.Zone.1..Symmetrical.,0.22948956666666664,mRNA,-0.6392370541009816
GRMZM2G070075,Leaf.Zone.1..Symmetrical.,12.324599999999998,mRNA,1.0907728329706248
GRMZM2G169152,Leaf.Zone.1..Symmetrical.,18.420433333333335,mRNA,1.265299842585145
GRMZM2G058158,Leaf.Zone.1..Symmetrical.,18.157466666666664,mRNA,1.2590552555597985
GRMZM2G068151,Leaf.Zone.1..Symmetrical.,20.4366,mRNA,1.3104086446886343
GRMZM2G142918,Leaf.Zone.1..Symmetrical.,11.073233333333334,mRNA,1.0442744513929176
GRMZM2G003821,Leaf.Zone.1..Symmetrical.,0.10649000000000002,mRNA,-0.972691172964454
GRMZM2G009901,Leaf.Zone.1..Symmetrical.,10.842766666666668,mRNA,1.0351401119771466
GRMZM2G121520,Leaf.Zone.1..Symmetrical.,17.620366666666666,mRNA,1.2460149415137802
GRMZM2G060284,Leaf.Zone.1..Symmetrical.,11.781766666666668,mRNA,1.0712104174508523
GRMZM2G306679,Leaf.Zone.1..Symmetrical.,0.14878566666666668,mRNA,-0.827438904726988
GRMZM2G395950,Leaf.Zone.1..Symmetrical.,0.04466033333333333,mRNA,-1.3500780397892773
GRMZM2G146346,Leaf.Zone.1..Symmetrical.,4.458966666666667,mRNA,0.6492342257613947
